"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","GGEXP","TOT","PC_GDP","A","2007",48.249077129492,
"BEL","GGEXP","TOT","PC_GDP","A","2008",50.2807810636382,
"BEL","GGEXP","TOT","PC_GDP","A","2009",54.1501818762542,
"BEL","GGEXP","TOT","PC_GDP","A","2010",53.3413128713875,
"BEL","GGEXP","TOT","PC_GDP","A","2011",54.4525638323605,
"BEL","GGEXP","TOT","PC_GDP","A","2012",55.8655081637398,
"BEL","GGEXP","TOT","PC_GDP","A","2013",55.8348146173292,
"BEL","GGEXP","TOT","PC_GDP","A","2014",55.2371853709358,
"BEL","GGEXP","TOT","PC_GDP","A","2015",53.8297133372574,
"BEL","GGEXP","TOT","PC_GDP","A","2016",53.2559567859759,
"CZE","GGEXP","TOT","PC_GDP","A","1995",52.9287142904869,
"CZE","GGEXP","TOT","PC_GDP","A","1996",41.7732747744924,
"CZE","GGEXP","TOT","PC_GDP","A","1997",41.9540772696525,
"CZE","GGEXP","TOT","PC_GDP","A","1998",42.0802100644385,
"CZE","GGEXP","TOT","PC_GDP","A","1999",41.3626903470675,
"CZE","GGEXP","TOT","PC_GDP","A","2000",40.9646493874698,
"CZE","GGEXP","TOT","PC_GDP","A","2001",43.2036799310363,
"CZE","GGEXP","TOT","PC_GDP","A","2002",44.8127715684856,
"CZE","GGEXP","TOT","PC_GDP","A","2003",49.3450712394258,
"CZE","GGEXP","TOT","PC_GDP","A","2004",42.5549332493917,
"CZE","GGEXP","TOT","PC_GDP","A","2005",42.2731138881649,
"CZE","GGEXP","TOT","PC_GDP","A","2006",41.3565482558348,
"CZE","GGEXP","TOT","PC_GDP","A","2007",40.3743167200374,
"CZE","GGEXP","TOT","PC_GDP","A","2008",40.6369645812982,
"CZE","GGEXP","TOT","PC_GDP","A","2009",44.199802107109,
"CZE","GGEXP","TOT","PC_GDP","A","2010",43.5143637898035,
"CZE","GGEXP","TOT","PC_GDP","A","2011",43.034740582906,
"CZE","GGEXP","TOT","PC_GDP","A","2012",44.4796833034805,
"CZE","GGEXP","TOT","PC_GDP","A","2013",42.6025736629017,
"CZE","GGEXP","TOT","PC_GDP","A","2014",42.2362799849506,
"CZE","GGEXP","TOT","PC_GDP","A","2015",41.6988791681418,
"CZE","GGEXP","TOT","PC_GDP","A","2016",39.4436649405724,
"DNK","GGEXP","TOT","PC_GDP","A","1995",58.5259960848369,
"DNK","GGEXP","TOT","PC_GDP","A","1996",57.9984448872451,
"DNK","GGEXP","TOT","PC_GDP","A","1997",55.9074938335912,
"DNK","GGEXP","TOT","PC_GDP","A","1998",55.3952485185348,
"DNK","GGEXP","TOT","PC_GDP","A","1999",54.5332700775903,
"DNK","GGEXP","TOT","PC_GDP","A","2000",52.6867644576279,
"DNK","GGEXP","TOT","PC_GDP","A","2001",52.8374234247109,
"DNK","GGEXP","TOT","PC_GDP","A","2002",53.2143112919432,
"DNK","GGEXP","TOT","PC_GDP","A","2003",53.6393571328644,
"DNK","GGEXP","TOT","PC_GDP","A","2004",52.9973751677456,
"DNK","GGEXP","TOT","PC_GDP","A","2005",51.2415005447722,
"DNK","GGEXP","TOT","PC_GDP","A","2006",49.8297528324991,
"DNK","GGEXP","TOT","PC_GDP","A","2007",49.5914241924956,
"DNK","GGEXP","TOT","PC_GDP","A","2008",50.4107756443349,
"DNK","GGEXP","TOT","PC_GDP","A","2009",56.5363038957857,
"DNK","GGEXP","TOT","PC_GDP","A","2010",56.6732158023022,
"DNK","GGEXP","TOT","PC_GDP","A","2011",56.429311683544,
"DNK","GGEXP","TOT","PC_GDP","A","2012",57.9549256412394,
"DNK","GGEXP","TOT","PC_GDP","A","2013",55.8203782291026,
"DNK","GGEXP","TOT","PC_GDP","A","2014",55.2177128103919,
"DNK","GGEXP","TOT","PC_GDP","A","2015",54.7776438157217,
"DNK","GGEXP","TOT","PC_GDP","A","2016",53.5957098920503,
"FIN","GGEXP","TOT","PC_GDP","A","1990",47.8518844083068,
"FIN","GGEXP","TOT","PC_GDP","A","1991",56.6431314827166,
"FIN","GGEXP","TOT","PC_GDP","A","1992",61.7357280912648,
"FIN","GGEXP","TOT","PC_GDP","A","1993",64.1181135420068,
"FIN","GGEXP","TOT","PC_GDP","A","1994",62.5451701040014,
"FIN","GGEXP","TOT","PC_GDP","A","1995",61.0525995373189,
"FIN","GGEXP","TOT","PC_GDP","A","1996",59.512051734274,
"FIN","GGEXP","TOT","PC_GDP","A","1997",56.0927594863552,
"FIN","GGEXP","TOT","PC_GDP","A","1998",52.3649715073682,
"FIN","GGEXP","TOT","PC_GDP","A","1999",50.9592430056018,
"FIN","GGEXP","TOT","PC_GDP","A","2000",48.0144722260955,
"FIN","GGEXP","TOT","PC_GDP","A","2001",47.3382858962731,
"FIN","GGEXP","TOT","PC_GDP","A","2002",48.5248400083621,
"FIN","GGEXP","TOT","PC_GDP","A","2003",49.383449122182,
"FIN","GGEXP","TOT","PC_GDP","A","2004",49.3055774654997,
"FIN","GGEXP","TOT","PC_GDP","A","2005",49.2751859940263,
"FIN","GGEXP","TOT","PC_GDP","A","2006",48.3402273280267,
"FIN","GGEXP","TOT","PC_GDP","A","2007",46.7955451700039,
"FIN","GGEXP","TOT","PC_GDP","A","2008",48.2590043931424,
"FIN","GGEXP","TOT","PC_GDP","A","2009",54.7580774351071,
"FIN","GGEXP","TOT","PC_GDP","A","2010",54.7546766435062,
"FIN","GGEXP","TOT","PC_GDP","A","2011",54.3843875876852,
"FIN","GGEXP","TOT","PC_GDP","A","2012",56.2036707992772,
"FIN","GGEXP","TOT","PC_GDP","A","2013",57.5013032487779,
"FIN","GGEXP","TOT","PC_GDP","A","2014",58.1090551602636,
"FIN","GGEXP","TOT","PC_GDP","A","2015",57.1358371023454,
"FIN","GGEXP","TOT","PC_GDP","A","2016",55.8995146012929,
"FRA","GGEXP","TOT","PC_GDP","A","1995",54.4822055483459,
"FRA","GGEXP","TOT","PC_GDP","A","1996",54.5529464187321,
"FRA","GGEXP","TOT","PC_GDP","A","1997",54.2066419807902,
"FRA","GGEXP","TOT","PC_GDP","A","1998",52.6102599608254,
"FRA","GGEXP","TOT","PC_GDP","A","1999",52.3227354195114,
"FRA","GGEXP","TOT","PC_GDP","A","2000",51.3607266406733,
"FRA","GGEXP","TOT","PC_GDP","A","2001",51.4288128981927,
"FRA","GGEXP","TOT","PC_GDP","A","2002",52.5101884396871,
"FRA","GGEXP","TOT","PC_GDP","A","2003",53.0032514322369,
"FRA","GGEXP","TOT","PC_GDP","A","2004",52.7315716550109,
"FRA","GGEXP","TOT","PC_GDP","A","2005",53.0599324425719,
"FRA","GGEXP","TOT","PC_GDP","A","2006",52.6385019405882,
"FRA","GGEXP","TOT","PC_GDP","A","2007",52.3430996826967,
"FRA","GGEXP","TOT","PC_GDP","A","2008",53.0827452594385,
"FRA","GGEXP","TOT","PC_GDP","A","2009",56.8372493185886,
"FRA","GGEXP","TOT","PC_GDP","A","2010",56.5342664646575,
"FRA","GGEXP","TOT","PC_GDP","A","2011",55.9868517258082,
"FRA","GGEXP","TOT","PC_GDP","A","2012",56.7669824454568,
"FRA","GGEXP","TOT","PC_GDP","A","2013",56.9965175522828,
"FRA","GGEXP","TOT","PC_GDP","A","2014",57.0128828034692,
"FRA","GGEXP","TOT","PC_GDP","A","2015",56.5591294158746,
"FRA","GGEXP","TOT","PC_GDP","A","2016",56.3796123788908,
"DEU","GGEXP","TOT","PC_GDP","A","1995",54.6599047859791,
"DEU","GGEXP","TOT","PC_GDP","A","1996",48.9422837327132,
"DEU","GGEXP","TOT","PC_GDP","A","1997",48.0572825849351,
"DEU","GGEXP","TOT","PC_GDP","A","1998",47.6864876649341,
"DEU","GGEXP","TOT","PC_GDP","A","1999",47.6943454341172,
"DEU","GGEXP","TOT","PC_GDP","A","2000",44.7487337465981,
"DEU","GGEXP","TOT","PC_GDP","A","2001",46.9080441314769,
"DEU","GGEXP","TOT","PC_GDP","A","2002",47.2640531573492,
"DEU","GGEXP","TOT","PC_GDP","A","2003",47.8156192569637,
"DEU","GGEXP","TOT","PC_GDP","A","2004",46.3120205054126,
"DEU","GGEXP","TOT","PC_GDP","A","2005",46.2000730161766,
"DEU","GGEXP","TOT","PC_GDP","A","2006",44.6963334377938,
"DEU","GGEXP","TOT","PC_GDP","A","2007",42.817370475444,
"DEU","GGEXP","TOT","PC_GDP","A","2008",43.5728450194009,
"DEU","GGEXP","TOT","PC_GDP","A","2009",47.5762108377908,
"DEU","GGEXP","TOT","PC_GDP","A","2010",47.2554514236103,
"DEU","GGEXP","TOT","PC_GDP","A","2011",44.7100017757258,
"DEU","GGEXP","TOT","PC_GDP","A","2012",44.2953891221277,
"DEU","GGEXP","TOT","PC_GDP","A","2013",44.6883491847826,
"DEU","GGEXP","TOT","PC_GDP","A","2014",44.1981018107324,
"DEU","GGEXP","TOT","PC_GDP","A","2015",43.782725346523,
"DEU","GGEXP","TOT","PC_GDP","A","2016",43.945153888757,
"GRC","GGEXP","TOT","PC_GDP","A","1995",45.9997243202319,
"GRC","GGEXP","TOT","PC_GDP","A","1996",45.0829903744207,
"GRC","GGEXP","TOT","PC_GDP","A","1997",43.7059062646761,
"GRC","GGEXP","TOT","PC_GDP","A","1998",45.1491671535167,
"GRC","GGEXP","TOT","PC_GDP","A","1999",46.1541124111853,
"GRC","GGEXP","TOT","PC_GDP","A","2000",46.425674015025,
"GRC","GGEXP","TOT","PC_GDP","A","2001",45.9860932174109,
"GRC","GGEXP","TOT","PC_GDP","A","2002",45.7969227893809,
"GRC","GGEXP","TOT","PC_GDP","A","2003",46.5918300277855,
"GRC","GGEXP","TOT","PC_GDP","A","2004",47.6145925039729,
"GRC","GGEXP","TOT","PC_GDP","A","2005",45.561607453273,
"GRC","GGEXP","TOT","PC_GDP","A","2006",45.1167228885365,
"GRC","GGEXP","TOT","PC_GDP","A","2007",47.0694220897065,
"GRC","GGEXP","TOT","PC_GDP","A","2008",50.8454075582449,
"GRC","GGEXP","TOT","PC_GDP","A","2009",54.0781117111747,
"GRC","GGEXP","TOT","PC_GDP","A","2010",52.4776536480877,
"GRC","GGEXP","TOT","PC_GDP","A","2011",54.0856904965393,
"GRC","GGEXP","TOT","PC_GDP","A","2012",55.3979262997117,
"GRC","GGEXP","TOT","PC_GDP","A","2013",62.1728986041045,
"GRC","GGEXP","TOT","PC_GDP","A","2014",50.1683455780349,
"GRC","GGEXP","TOT","PC_GDP","A","2015",53.8165354804243,
"GRC","GGEXP","TOT","PC_GDP","A","2016",49.7562378129138,
"HUN","GGEXP","TOT","PC_GDP","A","1995",55.1144837243877,
"HUN","GGEXP","TOT","PC_GDP","A","1996",50.8270873675178,
"HUN","GGEXP","TOT","PC_GDP","A","1997",49.4325616884753,
"HUN","GGEXP","TOT","PC_GDP","A","1998",50.6315658504671,
"HUN","GGEXP","TOT","PC_GDP","A","1999",48.6082917787325,
"HUN","GGEXP","TOT","PC_GDP","A","2000",47.1040609962162,
"HUN","GGEXP","TOT","PC_GDP","A","2001",47.1333604079191,
"HUN","GGEXP","TOT","PC_GDP","A","2002",50.8294725026773,
"HUN","GGEXP","TOT","PC_GDP","A","2003",48.987110974612,
"HUN","GGEXP","TOT","PC_GDP","A","2004",48.6778088965825,
"HUN","GGEXP","TOT","PC_GDP","A","2005",49.3468936891508,
"HUN","GGEXP","TOT","PC_GDP","A","2006",51.427266824936,
"HUN","GGEXP","TOT","PC_GDP","A","2007",49.8295574951206,
"HUN","GGEXP","TOT","PC_GDP","A","2008",48.5794761493776,
"HUN","GGEXP","TOT","PC_GDP","A","2009",50.3623743992531,
"HUN","GGEXP","TOT","PC_GDP","A","2010",49.2376581928718,
"HUN","GGEXP","TOT","PC_GDP","A","2011",49.4479055209377,
"HUN","GGEXP","TOT","PC_GDP","A","2012",48.4699349544548,
"HUN","GGEXP","TOT","PC_GDP","A","2013",49.2693194783747,
"HUN","GGEXP","TOT","PC_GDP","A","2014",49.4992668841923,
"HUN","GGEXP","TOT","PC_GDP","A","2015",50.1867870718279,
"HUN","GGEXP","TOT","PC_GDP","A","2016",46.6803207876157,
"ISL","GGEXP","TOT","PC_GDP","A","2013",43.7194628501976,
"ISL","GGEXP","TOT","PC_GDP","A","2014",44.9623272368167,
"ISL","GGEXP","TOT","PC_GDP","A","2015",42.4664912033751,
"ISL","GGEXP","TOT","PC_GDP","A","2016",44.9991183877667,
"IRL","GGEXP","TOT","PC_GDP","A","1995",40.8293261154789,
"IRL","GGEXP","TOT","PC_GDP","A","1996",38.9910851131121,
"IRL","GGEXP","TOT","PC_GDP","A","1997",36.5056085205315,
"IRL","GGEXP","TOT","PC_GDP","A","1998",34.5963229479559,
"IRL","GGEXP","TOT","PC_GDP","A","1999",33.9702178666459,
"IRL","GGEXP","TOT","PC_GDP","A","2000",30.8768096527348,
"IRL","GGEXP","TOT","PC_GDP","A","2001",32.4915134882665,
"IRL","GGEXP","TOT","PC_GDP","A","2002",33.194781275735,
"IRL","GGEXP","TOT","PC_GDP","A","2003",32.9899357674637,
"IRL","GGEXP","TOT","PC_GDP","A","2004",33.158659742207,
"IRL","GGEXP","TOT","PC_GDP","A","2005",33.3433362985758,
"IRL","GGEXP","TOT","PC_GDP","A","2006",33.846433242248,
"IRL","GGEXP","TOT","PC_GDP","A","2007",35.9100679692527,
"IRL","GGEXP","TOT","PC_GDP","A","2008",41.8090671542076,
"IRL","GGEXP","TOT","PC_GDP","A","2009",47.00546851539,
"IRL","GGEXP","TOT","PC_GDP","A","2010",65.041501268832,
"IRL","GGEXP","TOT","PC_GDP","A","2011",46.5248589103575,
"IRL","GGEXP","TOT","PC_GDP","A","2012",42.0072029400415,
"IRL","GGEXP","TOT","PC_GDP","A","2013",40.3137060538559,
"IRL","GGEXP","TOT","PC_GDP","A","2014",37.4014104992431,
"IRL","GGEXP","TOT","PC_GDP","A","2015",28.792985088411,
"IRL","GGEXP","TOT","PC_GDP","A","2016",27.2849660764483,
"ITA","GGEXP","TOT","PC_GDP","A","1995",51.8045887879938,
"ITA","GGEXP","TOT","PC_GDP","A","1996",51.6401335345568,
"ITA","GGEXP","TOT","PC_GDP","A","1997",49.6234410514583,
"ITA","GGEXP","TOT","PC_GDP","A","1998",48.3117077550452,
"ITA","GGEXP","TOT","PC_GDP","A","1999",47.3676369018759,
"ITA","GGEXP","TOT","PC_GDP","A","2000",45.497969241962,
"ITA","GGEXP","TOT","PC_GDP","A","2001",47.5182582792603,
"ITA","GGEXP","TOT","PC_GDP","A","2002",46.7864254430581,
"ITA","GGEXP","TOT","PC_GDP","A","2003",47.2448741275677,
"ITA","GGEXP","TOT","PC_GDP","A","2004",46.8381987467642,
"ITA","GGEXP","TOT","PC_GDP","A","2005",47.1439201383074,
"ITA","GGEXP","TOT","PC_GDP","A","2006",47.6296202440416,
"ITA","GGEXP","TOT","PC_GDP","A","2007",46.7911295499341,
"ITA","GGEXP","TOT","PC_GDP","A","2008",47.8303843002742,
"ITA","GGEXP","TOT","PC_GDP","A","2009",51.1585034900666,
"ITA","GGEXP","TOT","PC_GDP","A","2010",49.8901069451227,
"ITA","GGEXP","TOT","PC_GDP","A","2011",49.3789508147024,
"ITA","GGEXP","TOT","PC_GDP","A","2012",50.7588028005318,
"ITA","GGEXP","TOT","PC_GDP","A","2013",51.0645306980416,
"ITA","GGEXP","TOT","PC_GDP","A","2014",50.9033884744318,
"ITA","GGEXP","TOT","PC_GDP","A","2015",50.2308361686757,
"ITA","GGEXP","TOT","PC_GDP","A","2016",49.3834997047202,
"JPN","GGEXP","TOT","PC_GDP","A","2005",35.5129844955324,
"JPN","GGEXP","TOT","PC_GDP","A","2006",35.0333292400523,
"JPN","GGEXP","TOT","PC_GDP","A","2007",35.0826480632822,
"JPN","GGEXP","TOT","PC_GDP","A","2008",36.7044051101206,
"JPN","GGEXP","TOT","PC_GDP","A","2009",40.7242273253783,
"JPN","GGEXP","TOT","PC_GDP","A","2010",39.6088048879003,
"JPN","GGEXP","TOT","PC_GDP","A","2011",40.9071068164267,
"JPN","GGEXP","TOT","PC_GDP","A","2012",40.6914173589151,
"JPN","GGEXP","TOT","PC_GDP","A","2013",40.8301197434852,
"JPN","GGEXP","TOT","PC_GDP","A","2014",40.2869369264181,
"JPN","GGEXP","TOT","PC_GDP","A","2015",39.3892844508256,
"JPN","GGEXP","TOT","PC_GDP","A","2016",39.046474129801,
"KOR","GGEXP","TOT","PC_GDP","A","1990",21.4028666906409,
"KOR","GGEXP","TOT","PC_GDP","A","1991",22.2751271364534,
"KOR","GGEXP","TOT","PC_GDP","A","1992",23.1402648102189,
"KOR","GGEXP","TOT","PC_GDP","A","1993",22.8237351313575,
"KOR","GGEXP","TOT","PC_GDP","A","1994",21.5876774532296,
"KOR","GGEXP","TOT","PC_GDP","A","1995",21.9700037605458,
"KOR","GGEXP","TOT","PC_GDP","A","1996",22.4953485549344,
"KOR","GGEXP","TOT","PC_GDP","A","1997",23.2626330944395,
"KOR","GGEXP","TOT","PC_GDP","A","1998",26.3657992117096,
"KOR","GGEXP","TOT","PC_GDP","A","1999",25.6757122194009,
"KOR","GGEXP","TOT","PC_GDP","A","2000",24.7122804929465,
"KOR","GGEXP","TOT","PC_GDP","A","2001",26.4091498999731,
"KOR","GGEXP","TOT","PC_GDP","A","2002",26.0712374706161,
"KOR","GGEXP","TOT","PC_GDP","A","2003",32.5701710153946,
"KOR","GGEXP","TOT","PC_GDP","A","2004",29.6279330084674,
"KOR","GGEXP","TOT","PC_GDP","A","2005",29.4838873738812,
"KOR","GGEXP","TOT","PC_GDP","A","2006",30.1113311814881,
"KOR","GGEXP","TOT","PC_GDP","A","2007",29.6746882697642,
"KOR","GGEXP","TOT","PC_GDP","A","2008",32.005106056883,
"KOR","GGEXP","TOT","PC_GDP","A","2009",34.8844298875114,
"KOR","GGEXP","TOT","PC_GDP","A","2010",31.0014715784615,
"KOR","GGEXP","TOT","PC_GDP","A","2011",32.3464880192634,
"KOR","GGEXP","TOT","PC_GDP","A","2012",32.7278454560495,
"KOR","GGEXP","TOT","PC_GDP","A","2013",31.7599678868462,
"KOR","GGEXP","TOT","PC_GDP","A","2014",31.9801305354297,
"KOR","GGEXP","TOT","PC_GDP","A","2015",32.2953571644804,
"KOR","GGEXP","TOT","PC_GDP","A","2016",32.2647044133645,
"LUX","GGEXP","TOT","PC_GDP","A","1995",40.6752770790476,
"LUX","GGEXP","TOT","PC_GDP","A","1996",41.0988737998658,
"LUX","GGEXP","TOT","PC_GDP","A","1997",41.1998107240377,
"LUX","GGEXP","TOT","PC_GDP","A","1998",41.8154957653273,
"LUX","GGEXP","TOT","PC_GDP","A","1999",39.3819682508105,
"LUX","GGEXP","TOT","PC_GDP","A","2000",37.8124769951965,
"LUX","GGEXP","TOT","PC_GDP","A","2001",38.2295033032239,
"LUX","GGEXP","TOT","PC_GDP","A","2002",41.3592330272303,
"LUX","GGEXP","TOT","PC_GDP","A","2003",43.5008834269711,
"LUX","GGEXP","TOT","PC_GDP","A","2004",43.8246983428914,
"LUX","GGEXP","TOT","PC_GDP","A","2005",43.5787105608064,
"LUX","GGEXP","TOT","PC_GDP","A","2006",39.6601500009835,
"LUX","GGEXP","TOT","PC_GDP","A","2007",37.8056934542203,
"LUX","GGEXP","TOT","PC_GDP","A","2008",39.6956813053179,
"LUX","GGEXP","TOT","PC_GDP","A","2009",45.1434622682282,
"LUX","GGEXP","TOT","PC_GDP","A","2010",44.1258224813238,
"LUX","GGEXP","TOT","PC_GDP","A","2011",42.3660372426082,
"LUX","GGEXP","TOT","PC_GDP","A","2012",44.06986337874,
"LUX","GGEXP","TOT","PC_GDP","A","2013",43.3219368097247,
"LUX","GGEXP","TOT","PC_GDP","A","2014",41.813449006158,
"LUX","GGEXP","TOT","PC_GDP","A","2015",41.5351199806349,
"LUX","GGEXP","TOT","PC_GDP","A","2016",42.1295801319945,
"LUX","GGEXP","TOT","PC_GDP","A","2017",42.8551650130877,
"NLD","GGEXP","TOT","PC_GDP","A","1995",53.0161099934152,
"NLD","GGEXP","TOT","PC_GDP","A","1996",46.4229234675372,
"NLD","GGEXP","TOT","PC_GDP","A","1997",44.8456290001788,
"NLD","GGEXP","TOT","PC_GDP","A","1998",43.5503874002967,
"NLD","GGEXP","TOT","PC_GDP","A","1999",42.9870380656989,
"NLD","GGEXP","TOT","PC_GDP","A","2000",41.4013499790932,
"NLD","GGEXP","TOT","PC_GDP","A","2001",42.6603248519863,
"NLD","GGEXP","TOT","PC_GDP","A","2002",43.3033282316013,
"NLD","GGEXP","TOT","PC_GDP","A","2003",44.2007761159104,
"NLD","GGEXP","TOT","PC_GDP","A","2004",43.1972506357621,
"NLD","GGEXP","TOT","PC_GDP","A","2005",41.9085359323123,
"NLD","GGEXP","TOT","PC_GDP","A","2006",42.6443770036918,
"NLD","GGEXP","TOT","PC_GDP","A","2007",42.0482258507357,
"NLD","GGEXP","TOT","PC_GDP","A","2008",43.0191378836152,
"NLD","GGEXP","TOT","PC_GDP","A","2009",47.6088355136178,
"NLD","GGEXP","TOT","PC_GDP","A","2010",47.577156606752,
"NLD","GGEXP","TOT","PC_GDP","A","2011",46.4374291737333,
"NLD","GGEXP","TOT","PC_GDP","A","2012",46.5361136720748,
"NLD","GGEXP","TOT","PC_GDP","A","2013",45.7309493491687,
"NLD","GGEXP","TOT","PC_GDP","A","2014",45.5959259038656,
"NLD","GGEXP","TOT","PC_GDP","A","2015",44.4573106398766,
"NLD","GGEXP","TOT","PC_GDP","A","2016",43.0937533970412,
"NOR","GGEXP","TOT","PC_GDP","A","1995",50.2652825596704,
"NOR","GGEXP","TOT","PC_GDP","A","1996",47.867790191503,
"NOR","GGEXP","TOT","PC_GDP","A","1997",46.267580459186,
"NOR","GGEXP","TOT","PC_GDP","A","1998",48.4853747274741,
"NOR","GGEXP","TOT","PC_GDP","A","1999",47.1297723553983,
"NOR","GGEXP","TOT","PC_GDP","A","2000",42.0337479093247,
"NOR","GGEXP","TOT","PC_GDP","A","2001",43.8019666556946,
"NOR","GGEXP","TOT","PC_GDP","A","2002",46.7063757346103,
"NOR","GGEXP","TOT","PC_GDP","A","2003",47.8694601735106,
"NOR","GGEXP","TOT","PC_GDP","A","2004",44.9782573439335,
"NOR","GGEXP","TOT","PC_GDP","A","2005",42.0638711435527,
"NOR","GGEXP","TOT","PC_GDP","A","2006",40.8082924662531,
"NOR","GGEXP","TOT","PC_GDP","A","2007",41.4237868913402,
"NOR","GGEXP","TOT","PC_GDP","A","2008",40.1935444055463,
"NOR","GGEXP","TOT","PC_GDP","A","2009",46.0591856360527,
"NOR","GGEXP","TOT","PC_GDP","A","2010",44.943689399743,
"NOR","GGEXP","TOT","PC_GDP","A","2011",43.7544777707632,
"NOR","GGEXP","TOT","PC_GDP","A","2012",42.8888930813966,
"NOR","GGEXP","TOT","PC_GDP","A","2013",43.9663152418653,
"NOR","GGEXP","TOT","PC_GDP","A","2014",45.7880009470344,
"NOR","GGEXP","TOT","PC_GDP","A","2015",48.7998201478072,
"NOR","GGEXP","TOT","PC_GDP","A","2016",50.7879662590533,
"POL","GGEXP","TOT","PC_GDP","A","1995",47.888929828277,
"POL","GGEXP","TOT","PC_GDP","A","1996",51.1398974544493,
"POL","GGEXP","TOT","PC_GDP","A","1997",47.0685749548672,
"POL","GGEXP","TOT","PC_GDP","A","1998",45.136370386259,
"POL","GGEXP","TOT","PC_GDP","A","1999",43.3881836423397,
"POL","GGEXP","TOT","PC_GDP","A","2000",42.0715790713676,
"POL","GGEXP","TOT","PC_GDP","A","2001",45.0472708064628,
"POL","GGEXP","TOT","PC_GDP","A","2002",45.40153315125,
"POL","GGEXP","TOT","PC_GDP","A","2003",45.7918503895121,
"POL","GGEXP","TOT","PC_GDP","A","2004",43.5900293871147,
"POL","GGEXP","TOT","PC_GDP","A","2005",44.3950233626932,
"POL","GGEXP","TOT","PC_GDP","A","2006",44.662860433118,
"POL","GGEXP","TOT","PC_GDP","A","2007",43.2083899949899,
"POL","GGEXP","TOT","PC_GDP","A","2008",44.2951350199717,
"POL","GGEXP","TOT","PC_GDP","A","2009",45.0423696699043,
"POL","GGEXP","TOT","PC_GDP","A","2010",45.8075082093797,
"POL","GGEXP","TOT","PC_GDP","A","2011",43.8797210152512,
"POL","GGEXP","TOT","PC_GDP","A","2012",42.859413596821,
"POL","GGEXP","TOT","PC_GDP","A","2013",42.5947329191047,
"POL","GGEXP","TOT","PC_GDP","A","2014",42.2612978836111,
"POL","GGEXP","TOT","PC_GDP","A","2015",41.5667347637424,
"POL","GGEXP","TOT","PC_GDP","A","2016",41.1744512146564,
"PRT","GGEXP","TOT","PC_GDP","A","1995",42.6239469022653,
"PRT","GGEXP","TOT","PC_GDP","A","1996",43.1492585089748,
"PRT","GGEXP","TOT","PC_GDP","A","1997",42.4483152337721,
"PRT","GGEXP","TOT","PC_GDP","A","1998",42.6984226054034,
"PRT","GGEXP","TOT","PC_GDP","A","1999",42.55269727276,
"PRT","GGEXP","TOT","PC_GDP","A","2000",42.6440925501827,
"PRT","GGEXP","TOT","PC_GDP","A","2001",44.1132394361137,
"PRT","GGEXP","TOT","PC_GDP","A","2002",43.7186228834554,
