"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","GGEXP","ECOAFF","PC_GDP","A","2016",5.54763205588055,
"LUX","GGEXP","ECOAFF","PC_GDP","A","2017",5.61969291678993,
"CHE","GGEXP","ECOAFF","PC_GDP","A","1995",4.3068868569073,
"CHE","GGEXP","ECOAFF","PC_GDP","A","1996",4.45998716252577,
"CHE","GGEXP","ECOAFF","PC_GDP","A","1997",4.23910073382208,
"CHE","GGEXP","ECOAFF","PC_GDP","A","1998",4.57646155330701,
"CHE","GGEXP","ECOAFF","PC_GDP","A","1999",4.1550305418575,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2000",3.83320326763485,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2001",4.02353262233461,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2002",4.03970520479415,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2003",4.04934126773471,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2004",3.94574193272439,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2005",3.97623121442977,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2006",3.71014592831895,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2007",3.63014058389109,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2008",4.07455248197881,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2009",4.40190901753238,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2010",4.22476983596099,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2011",4.17440554950302,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2012",4.02791201760956,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2013",4.10184660384702,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2014",3.99524504747648,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2015",3.99362916038661,
"CHE","GGEXP","ECOAFF","PC_GDP","A","2016",4.02121558621635,
"POL","GGEXP","ECOAFF","PC_GDP","A","1995",3.14898036746808,
"POL","GGEXP","ECOAFF","PC_GDP","A","1996",6.14044241610489,
"POL","GGEXP","ECOAFF","PC_GDP","A","1997",3.59873819936603,
"POL","GGEXP","ECOAFF","PC_GDP","A","1998",3.83437556717871,
"POL","GGEXP","ECOAFF","PC_GDP","A","1999",3.10417400009209,
"POL","GGEXP","ECOAFF","PC_GDP","A","2000",2.67551409975985,
"POL","GGEXP","ECOAFF","PC_GDP","A","2001",3.2113890975853,
"POL","GGEXP","ECOAFF","PC_GDP","A","2002",3.2460419087659,
"POL","GGEXP","ECOAFF","PC_GDP","A","2003",3.26563663660114,
"POL","GGEXP","ECOAFF","PC_GDP","A","2004",3.22689167493693,
"POL","GGEXP","ECOAFF","PC_GDP","A","2005",3.86490022898266,
"POL","GGEXP","ECOAFF","PC_GDP","A","2006",4.43508184523809,
"POL","GGEXP","ECOAFF","PC_GDP","A","2007",4.66673683590083,
"POL","GGEXP","ECOAFF","PC_GDP","A","2008",5.22370883677314,
"POL","GGEXP","ECOAFF","PC_GDP","A","2009",5.63674749017642,
"POL","GGEXP","ECOAFF","PC_GDP","A","2010",5.96355215325836,
"POL","GGEXP","ECOAFF","PC_GDP","A","2011",5.74755045876244,
"POL","GGEXP","ECOAFF","PC_GDP","A","2012",4.94743851358608,
"POL","GGEXP","ECOAFF","PC_GDP","A","2013",4.28662649111742,
"POL","GGEXP","ECOAFF","PC_GDP","A","2014",4.88455891459841,
"POL","GGEXP","ECOAFF","PC_GDP","A","2015",4.54365585708951,
"POL","GGEXP","ECOAFF","PC_GDP","A","2016",4.0674286562911,
"ITA","GGEXP","ECOAFF","PC_GDP","A","1995",4.78820252199174,
"ITA","GGEXP","ECOAFF","PC_GDP","A","1996",4.88128589230148,
"ITA","GGEXP","ECOAFF","PC_GDP","A","1997",3.96634752133559,
"ITA","GGEXP","ECOAFF","PC_GDP","A","1998",4.11492915672794,
"ITA","GGEXP","ECOAFF","PC_GDP","A","1999",4.11672859167162,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2000",2.80722553336599,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2001",4.6357267150064,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2002",4.52565481408673,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2003",4.36194587281198,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2004",4.18872979813689,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2005",4.20345895938547,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2006",5.07254435239249,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2007",4.17899205169542,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2008",4.01813361853574,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2009",4.66781187075949,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2010",4.16381403845213,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2011",4.1757281951243,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2012",4.05674207275308,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2013",4.08775001805747,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2014",4.08724184672695,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2015",4.07576492220878,
"ITA","GGEXP","ECOAFF","PC_GDP","A","2016",3.96335853557882,
"PRT","GGEXP","ECOAFF","PC_GDP","A","1995",4.80504130178222,
"PRT","GGEXP","ECOAFF","PC_GDP","A","1996",5.07267631003757,
"PRT","GGEXP","ECOAFF","PC_GDP","A","1997",5.48972267145915,
"PRT","GGEXP","ECOAFF","PC_GDP","A","1998",5.7685316015795,
"PRT","GGEXP","ECOAFF","PC_GDP","A","1999",5.23374616443524,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2000",5.09849645010028,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2001",5.69894074928349,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2002",5.07322321014079,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2003",5.04676173761955,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2004",5.21571735282204,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2005",5.10701500881558,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2006",4.34860504034573,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2007",4.16258336569114,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2008",4.65462616288504,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2009",4.81674960568131,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2010",6.35843492127919,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2011",4.47922647393423,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2012",3.69104214077546,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2013",3.72061727829581,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2014",7.07940657522079,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2015",5.01099886173145,
"PRT","GGEXP","ECOAFF","PC_GDP","A","2016",3.20205004175392,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1995",4.08214828808023,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1996",4.33988564591214,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1997",4.08770136745565,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1998",3.7155015946309,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1999",3.8778126487954,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2000",3.90615828675746,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2001",4.26149367784675,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2002",3.96004822650195,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2003",3.80959701643348,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2004",3.47646857678407,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2005",3.37260800116709,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2006",3.57825637054212,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2007",3.77917471962426,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2008",5.45285272863356,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2009",6.5934884199929,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2010",25.0717991983683,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2011",7.5147350999087,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2012",3.12670309660866,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2013",3.01910146255107,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2014",2.94971886567389,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2015",3.06551528244184,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2016",2.31586579588778,
"SWE","GGEXP","ECOAFF","PC_GDP","A","1995",5.55882949433042,
"SWE","GGEXP","ECOAFF","PC_GDP","A","1996",4.57592422458302,
"SWE","GGEXP","ECOAFF","PC_GDP","A","1997",4.20926269560993,
"SWE","GGEXP","ECOAFF","PC_GDP","A","1998",4.25324970757229,
"SWE","GGEXP","ECOAFF","PC_GDP","A","1999",4.15952068365497,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2000",3.55379316892669,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2001",3.73612360933446,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2002",4.03470828942719,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2003",4.11167956328531,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2004",3.97210096555756,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2005",4.17321328824305,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2006",3.9535591357567,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2007",3.90936997373109,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2008",4.24769873884129,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2009",4.52846563594626,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2010",4.4320814183206,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2011",4.38511208706941,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2012",4.50192683456361,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2013",4.33710734131779,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2014",4.33553306712998,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2015",4.19306834037325,
"SWE","GGEXP","ECOAFF","PC_GDP","A","2016",4.146906035731,
"ISL","GGEXP","ECOAFF","PC_GDP","A","2013",4.77920371256624,
"ISL","GGEXP","ECOAFF","PC_GDP","A","2014",6.23188892043213,
"ISL","GGEXP","ECOAFF","PC_GDP","A","2015",4.93842997981277,
"ISL","GGEXP","ECOAFF","PC_GDP","A","2016",4.83453906999933,
"DNK","GGEXP","ECOAFF","PC_GDP","A","1995",3.89770020347656,
"DNK","GGEXP","ECOAFF","PC_GDP","A","1996",4.01627169988897,
"DNK","GGEXP","ECOAFF","PC_GDP","A","1997",3.88298350360212,
"DNK","GGEXP","ECOAFF","PC_GDP","A","1998",3.84295625250846,
"DNK","GGEXP","ECOAFF","PC_GDP","A","1999",3.88797289776009,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2000",3.71237881637968,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2001",3.38659274414047,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2002",3.54002883133809,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2003",3.44012288837801,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2004",3.45590739979588,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2005",3.26636334288366,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2006",3.13851604389333,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2007",2.92009926129126,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2008",2.77700988637058,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2009",3.31499765118228,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2010",3.36893942656961,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2011",3.40866143181865,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2012",3.64221251481529,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2013",3.48529831676493,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2014",3.6371528873163,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2015",3.63887863892797,
"DNK","GGEXP","ECOAFF","PC_GDP","A","2016",3.34580210090989,
"DEU","GGEXP","ECOAFF","PC_GDP","A","1995",11.183171132457,
"DEU","GGEXP","ECOAFF","PC_GDP","A","1996",4.587451721417,
"DEU","GGEXP","ECOAFF","PC_GDP","A","1997",4.1377364533397,
"DEU","GGEXP","ECOAFF","PC_GDP","A","1998",3.75908593173226,
"DEU","GGEXP","ECOAFF","PC_GDP","A","1999",4.19908178683507,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2000",2.02378477472029,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2001",4.40108264330114,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2002",4.16504849974426,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2003",4.10264494973154,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2004",3.81847248769059,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2005",3.67984145058804,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2006",3.46023190222501,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2007",3.26018708992014,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2008",3.60419090149664,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2009",4.03986538117613,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2010",4.8257792454439,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2011",3.66117671431531,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2012",3.44061110990262,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2013",3.24335512907609,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2014",3.09668922850755,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2015",3.07275506254797,
"DEU","GGEXP","ECOAFF","PC_GDP","A","2016",3.06030540390854,
"BEL","GGEXP","ECOAFF","PC_GDP","A","1995",4.64818789523278,
"BEL","GGEXP","ECOAFF","PC_GDP","A","1996",4.69273287691533,
"BEL","GGEXP","ECOAFF","PC_GDP","A","1997",4.65878681428003,
"BEL","GGEXP","ECOAFF","PC_GDP","A","1998",4.78140608368132,
"BEL","GGEXP","ECOAFF","PC_GDP","A","1999",4.98955885122796,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2000",4.78355833352697,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2001",4.58315712800107,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2002",4.65911524217358,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2003",5.16203675038433,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2004",4.58855187023703,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2005",7.59716168701249,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2006",5.4872909958027,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2007",5.54444645900569,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2008",6.04384663984868,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2009",6.67292465102037,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2010",6.73704911387412,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2011",7.36927874846712,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2012",7.74082380881966,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2013",7.02860122781324,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2014",7.01070143759011,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2015",6.61299737624927,
"BEL","GGEXP","ECOAFF","PC_GDP","A","2016",6.47874408296063,
"NOR","GGEXP","ECOAFF","PC_GDP","A","1995",6.53892956670169,
"NOR","GGEXP","ECOAFF","PC_GDP","A","1996",6.09193320672029,
"NOR","GGEXP","ECOAFF","PC_GDP","A","1997",5.66158251294111,
"NOR","GGEXP","ECOAFF","PC_GDP","A","1998",5.82646716965041,
"NOR","GGEXP","ECOAFF","PC_GDP","A","1999",5.34873560185225,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2000",4.91051710805724,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2001",4.73480188037083,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2002",4.88071576310697,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2003",4.44161660841201,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2004",4.03146834898913,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2005",3.90644875516732,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2006",3.65948453310414,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2007",3.77154484892979,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2008",3.85252722796282,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2009",4.60641214742691,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2010",4.55624100960043,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2011",4.36955312607864,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2012",4.36299674758731,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2013",4.55296976988043,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2014",4.88304284059473,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2015",5.14172660670738,
"NOR","GGEXP","ECOAFF","PC_GDP","A","2016",5.38275303145325,
"ISR","GGEXP","ECOAFF","PC_GDP","A","1995",4.37835836445647,
"ISR","GGEXP","ECOAFF","PC_GDP","A","1996",4.1468093233745,
"ISR","GGEXP","ECOAFF","PC_GDP","A","1997",3.62672129708973,
"ISR","GGEXP","ECOAFF","PC_GDP","A","1998",3.18044101555305,
"ISR","GGEXP","ECOAFF","PC_GDP","A","1999",3.14225133204345,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2000",2.83700064604561,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2001",2.82836143096235,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2002",3.03988343424511,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2003",2.892484285235,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2004",2.69656986466025,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2005",2.34697395193229,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2006",2.79933415562777,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2007",2.49945482548998,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2008",2.47169436686365,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2009",2.50641220679799,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2010",2.36953424033325,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2011",2.3487442542192,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2012",2.55699930055344,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2013",2.77376333778044,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2014",2.68295279671414,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2015",2.30372668018317,
"ISR","GGEXP","ECOAFF","PC_GDP","A","2016",2.32755270575318,
"EST","GGEXP","ECOAFF","PC_GDP","A","1995",4.52964999513216,
"EST","GGEXP","ECOAFF","PC_GDP","A","1996",4.11313584325779,
"EST","GGEXP","ECOAFF","PC_GDP","A","1997",4.0536014257464,
"EST","GGEXP","ECOAFF","PC_GDP","A","1998",4.91561121476299,
"EST","GGEXP","ECOAFF","PC_GDP","A","1999",4.46762012831868,
"EST","GGEXP","ECOAFF","PC_GDP","A","2000",3.91685227555181,
"EST","GGEXP","ECOAFF","PC_GDP","A","2001",3.73976863661166,
"EST","GGEXP","ECOAFF","PC_GDP","A","2002",3.775482318831,
"EST","GGEXP","ECOAFF","PC_GDP","A","2003",3.74904871477156,
"EST","GGEXP","ECOAFF","PC_GDP","A","2004",3.84335787718911,
"EST","GGEXP","ECOAFF","PC_GDP","A","2005",4.05512353982256,
"EST","GGEXP","ECOAFF","PC_GDP","A","2006",4.30419076942624,
"EST","GGEXP","ECOAFF","PC_GDP","A","2007",4.3406546508622,
"EST","GGEXP","ECOAFF","PC_GDP","A","2008",4.89911450624294,
"EST","GGEXP","ECOAFF","PC_GDP","A","2009",6.16505282158725,
"EST","GGEXP","ECOAFF","PC_GDP","A","2010",4.58735760258644,
"EST","GGEXP","ECOAFF","PC_GDP","A","2011",4.51173819285614,
"EST","GGEXP","ECOAFF","PC_GDP","A","2012",4.66018967953323,
"EST","GGEXP","ECOAFF","PC_GDP","A","2013",4.66610523043405,
"EST","GGEXP","ECOAFF","PC_GDP","A","2014",4.6856647475563,
"EST","GGEXP","ECOAFF","PC_GDP","A","2015",4.66831100711133,
"EST","GGEXP","ECOAFF","PC_GDP","A","2016",4.16369831749508,
"USA","GGEXP","ECOAFF","PC_GDP","A","1990",3.78947449398278,
"USA","GGEXP","ECOAFF","PC_GDP","A","1991",3.82998628289437,
"USA","GGEXP","ECOAFF","PC_GDP","A","1992",3.83905063830236,
"USA","GGEXP","ECOAFF","PC_GDP","A","1993",3.87016883087808,
"USA","GGEXP","ECOAFF","PC_GDP","A","1994",3.75999742774248,
"USA","GGEXP","ECOAFF","PC_GDP","A","1995",3.5650034055057,
"USA","GGEXP","ECOAFF","PC_GDP","A","1996",3.49744407577047,
"USA","GGEXP","ECOAFF","PC_GDP","A","1997",3.3921530019986,
"USA","GGEXP","ECOAFF","PC_GDP","A","1998",3.4190808223591,
"USA","GGEXP","ECOAFF","PC_GDP","A","1999",3.58255325949959,
"USA","GGEXP","ECOAFF","PC_GDP","A","2000",3.64611626559987,
"USA","GGEXP","ECOAFF","PC_GDP","A","2001",3.86813978465469,
"USA","GGEXP","ECOAFF","PC_GDP","A","2002",3.7865221579312,
"USA","GGEXP","ECOAFF","PC_GDP","A","2003",3.78507072133942,
"USA","GGEXP","ECOAFF","PC_GDP","A","2004",3.66530866820563,
"USA","GGEXP","ECOAFF","PC_GDP","A","2005",3.65523915805173,
"USA","GGEXP","ECOAFF","PC_GDP","A","2006",3.49068208403532,
"USA","GGEXP","ECOAFF","PC_GDP","A","2007",3.60345456975535,
"USA","GGEXP","ECOAFF","PC_GDP","A","2008",4.06613218583149,
"USA","GGEXP","ECOAFF","PC_GDP","A","2009",4.19996505935783,
"USA","GGEXP","ECOAFF","PC_GDP","A","2010",3.99556359598652,
"USA","GGEXP","ECOAFF","PC_GDP","A","2011",3.81192048473488,
"USA","GGEXP","ECOAFF","PC_GDP","A","2012",3.63135714826361,
"USA","GGEXP","ECOAFF","PC_GDP","A","2013",3.51349730524793,
"USA","GGEXP","ECOAFF","PC_GDP","A","2014",3.41790431492926,
"USA","GGEXP","ECOAFF","PC_GDP","A","2015",3.23317833944071,
"USA","GGEXP","ECOAFF","PC_GDP","A","2016",3.31060607077515,
"AUT","GGEXP","ECOAFF","PC_GDP","A","1995",6.01698953194561,
"AUT","GGEXP","ECOAFF","PC_GDP","A","1996",5.72425749234911,
"AUT","GGEXP","ECOAFF","PC_GDP","A","1997",5.10853535347113,
"AUT","GGEXP","ECOAFF","PC_GDP","A","1998",5.41744520060723,
"AUT","GGEXP","ECOAFF","PC_GDP","A","1999",5.07227401560496,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2000",4.92397983431963,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2001",5.22881116288451,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2002",4.94897969534685,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2003",5.18119233273036,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2004",8.56311078940695,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2005",6.48802442333668,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2006",6.38277050508271,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2007",5.90549330287839,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2008",6.3223683424444,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2009",7.68455807553304,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2010",6.52533938878116,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2011",6.14089326668487,
"AUT","GGEXP","ECOAFF","PC_GDP","A","2012",6.32270446878523,
